"id"	"geneNum"	"description"	"BaiduTrans"	"definition"	"gene"
"GO:0005200"	"20"	"structural constituent of cytoskeleton"	"细胞骨架的结构成分"	"The action of a molecule that contributes to the structural integrity of a cytoskeletal structure."	"YCR002C,YDL225W,YDR106W,YDR130C,YDR356W,YFL037W,YFL039C,YHR107C,YHR129C,YJL042W,YJR076C,YKL042W,YLR212C,YLR314C,YML085C,YML124C,YMR294W,YNL225C,YNR035C,YPL124W"
"GO:0005215"	"1"	"transporter activity"	"转运活性"	"Enables the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells."	"YKR051W"
"GO:0005216"	"1"	"ion channel activity"	"离子通道活性"	"Enables the facilitated diffusion of an ion (by an energy-independent process) by passage through a transmembrane aqueous pore or channel without evidence for a carrier-mediated mechanism. May be either selective (it enables passage of a specific ion only) or non-selective (it enables passage of two or more ions of same charge but different size)."	"YGR217W"
"GO:0005227"	"5"	"calcium activated cation channel activity"	"钙激活阳离子通道活性"	"Enables the calcium concentration-regulatable energy-independent passage of cations across a lipid bilayer down a concentration gradient."	"YLL005C,YLR241W,YMR266W,YOL084W,YOR087W"
"GO:0005244"	"2"	"voltage-gated ion channel activity"	"电压门控离子通道活性"	"Enables the transmembrane transfer of an ion by a voltage-gated channel. An ion is an atom or group of atoms carrying an electric charge by virtue of having gained or lost one or more electrons. A voltage-gated channel is a channel whose open state is dependent on the voltage across the membrane in which it is embedded."	"YJL093C,YOR087W"
"GO:0005245"	"1"	"voltage-gated calcium channel activity"	"电压门控钙通道活性"	"Enables the transmembrane transfer of a calcium ion by a voltage-gated channel. A voltage-gated channel is a channel whose open state is dependent on the voltage across the membrane in which it is embedded."	"YGR217W"
"GO:0005247"	"1"	"voltage-gated chloride channel activity"	"电压门控氯离子通道活性"	"Enables the transmembrane transfer of a chloride ion by a voltage-gated channel. A voltage-gated channel is a channel whose open state is dependent on the voltage across the membrane in which it is embedded."	"YJR040W"
"GO:0005249"	"1"	"voltage-gated potassium channel activity"	"电压门控钾通道活性"	"Enables the transmembrane transfer of a potassium ion by a voltage-gated channel. A voltage-gated channel is a channel whose open state is dependent on the voltage across the membrane in which it is embedded."	"YJL093C"
"GO:0005254"	"2"	"chloride channel activity"	"氯离子通道活性"	"Enables the facilitated diffusion of a chloride (by an energy-independent process) involving passage through a transmembrane aqueous pore or channel without evidence for a carrier-mediated mechanism."	"YBR086C,YJR040W"
"GO:0005262"	"3"	"calcium channel activity"	"钙通道活性"	"Enables the facilitated diffusion of a calcium ion (by an energy-independent process) involving passage through a transmembrane aqueous pore or channel without evidence for a carrier-mediated mechanism."	"YGR217W,YNL291C,YOR087W"
"GO:0005267"	"2"	"potassium channel activity"	"钾通道活性"	"Enables the facilitated diffusion of a potassium ion (by an energy-independent process) involving passage through a transmembrane aqueous pore or channel without evidence for a carrier-mediated mechanism."	"YJL093C,YOR087W"
"GO:0005272"	"1"	"sodium channel activity"	"钠通道活性"	"Enables the facilitated diffusion of a sodium ion (by an energy-independent process) involving passage through a transmembrane aqueous pore or channel without evidence for a carrier-mediated mechanism."	"YOR087W"
"GO:0005274"	"1"	"allantoin:proton symporter activity"	"尿囊素：质子转运体活性"	"Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: allantoin(out) + H+(out) = allantoin(in) + H+(in) by secondary active transport."	"YIR028W"
"GO:0005275"	"1"	"amine transmembrane transporter activity"	"胺跨膜转运蛋白活性"	"Enables the transfer of amines, including polyamines, from one side of a membrane to the other. Amines are organic compounds that are weakly basic in character and contain an amino (-NH2) or substituted amino group."	"YBR180W"
"GO:0005290"	"3"	"L-histidine transmembrane transporter activity"	"L-组氨酸跨膜转运蛋白活性"	"Enables the transfer of L-histidine from one side of a membrane to the other. L-histidine is 2-amino-3-(1H-imidazol-4-yl)propanoic acid."	"YBL089W,YER119C,YIL088C"
"GO:0005291"	"1"	"high-affinity L-histidine transmembrane transporter activity"	"高亲和力L-组氨酸跨膜转运蛋白活性"	"Enables the transfer of L-histidine from one side of a membrane to the other. L-histidine is 2-amino-3-(1H-imidazol-4-yl)propanoic acid. In high-affinity transport the transporter is able to bind the solute even if it is only present at very low concentrations."	"YGR191W"
"GO:0005300"	"1"	"high-affinity tryptophan transmembrane transporter activity"	"高亲和力色氨酸跨膜转运蛋白活性"	"Catalysis of the high-affinity transfer of L-tryptophan from one side of a membrane to the other. Tryptophan is 2-amino-3-(1H-indol-3-yl)propanoic acid. In high-affinity transport the transporter is able to bind the solute even if it is only present at very low concentrations."	"YOL020W"
"GO:0005302"	"6"	"L-tyrosine transmembrane transporter activity"	"L-酪氨酸跨膜转运蛋白活性"	"Enables the transfer of L-tyrosine from one side of a membrane to the other. L-tyrosine is 2-amino-3-(4-hydroxyphenyl)propanoic acid."	"YBL089W,YER119C,YIL088C,YJR001W,YKL146W,YNL101W"
"GO:0005310"	"4"	"dicarboxylic acid transmembrane transporter activity"	"二羧酸跨膜转运蛋白活性"	"Enables the transfer of dicarboxylic acids from one side of a membrane to the other. A dicarboxylic acid is an organic acid with two COOH groups."	"YLR348C,YOR222W,YPL134C,YPL265W"
"GO:0005313"	"6"	"L-glutamate transmembrane transporter activity"	"L-谷氨酸跨膜转运蛋白活性"	"Enables the transfer of L-glutamate from one side of a membrane to the other. L-glutamate is the anion of 2-aminopentanedioic acid."	"YBL089W,YER119C,YIL088C,YOR222W,YPL134C,YPR021C"
"GO:0005315"	"7"	"inorganic phosphate transmembrane transporter activity"	"无机磷酸盐跨膜转运蛋白活性"	"Enables the transfer of a inorganic phosphate from one side of a membrane to the other, up its concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction and is driven by a chemiosmotic source of energy. Secondary active transporters include symporters and antiporters."	"YBR296C,YCR037C,YER053C,YJL198W,YJR077C,YML123C,YNR013C"
"GO:0005319"	"1"	"lipid transporter activity"	"脂质转运蛋白活性"	"Enables the directed movement of lipids into, out of or within a cell, or between cells."	"YPR091C"
"GO:0005324"	"4"	"long-chain fatty acid transporter activity"	"长链脂肪酸转运体活性"	"Enables the transfer of long-chain fatty acids from one side of a membrane to the other. A long-chain fatty acid is a fatty acid with a chain length between C13 and C22."	"YBR041W,YKL188C,YOR049C,YPL147W"
"GO:0005337"	"1"	"nucleoside transmembrane transporter activity"	"核苷跨膜转运蛋白活性"	"Enables the transfer of a nucleoside, a nucleobase linked to either beta-D-ribofuranose (ribonucleoside) or 2-deoxy-beta-D-ribofuranose, (a deoxyribonucleotide) from one side of a membrane to the other."	"YAL022C"
"GO:0005338"	"1"	"nucleotide-sugar transmembrane transporter activity"	"核苷酸糖跨膜转运蛋白活性"	"Enables the transfer of a nucleotide-sugar from one side of a membrane to the other. A nucleotide-sugar is any nucleotide in which the distal phosphoric residue of a nucleoside 5'-diphosphate is in glycosidic linkage with a monosaccharide or monosaccharide derivative."	"YML038C"
"GO:0005342"	"3"	"organic acid transmembrane transporter activity"	"有机酸跨膜转运蛋白活性"	"Enables the transfer of organic acids from one side of a membrane to the other. Organic acids are acidic compound containing carbon in covalent linkage."	"YBR104W,YPL058C,YPR058W"
"GO:0005347"	"2"	"ATP transmembrane transporter activity"	"ATP跨膜转运体活性"	"Enables the transfer of ATP, adenosine triphosphate, from one side of a membrane to the other."	"YNL083W,YPR128C"
"GO:0005351"	"25"	"carbohydrate:proton symporter activity"	"碳水化合物：质子转运体活性"	"Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: carbohydrate(out) + H+(out) = carbohydrate(in) + H+(in)."	"YBR298C,YDL138W,YDL194W,YDL199C,YDL245C,YDL247W,YDR342C,YDR343C,YDR345C,YDR536W,YEL069C,YFL011W,YGR289C,YHR092C,YHR094C,YHR096C,YJL214W,YJL219W,YJR158W,YJR160C,YLR081W,YMR011W,YNL318C,YNR072W,YOL156W"
"GO:0005352"	"2"	"alpha-glucoside:proton symporter activity"	"α-葡萄糖苷：质子转运体活性"	"Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: alpha-glucoside(out) + H+(out) = alpha-glucoside(in) + H+(in). Alpha-glucosides include trehalose, maltose, turanose, isomaltose, alpha-methylglucoside, maltotriose, palatinose, trehalose and melezitose."	"YBR298C,YGR289C"
"GO:0005353"	"13"	"fructose transmembrane transporter activity"	"果糖跨膜转运蛋白活性"	"Enables the transfer of fructose from one side of a membrane to the other. Fructose exists in a open chain form or as a ring compound. D-fructose is the sweetest of the sugars and is found free in a large number of fruits and honey."	"YDL245C,YDR342C,YDR343C,YDR345C,YEL069C,YHR092C,YHR094C,YJL214W,YJL219W,YJR158W,YMR011W,YNR072W,YOL156W"
"GO:0005354"	"6"	"galactose transmembrane transporter activity"	"半乳糖跨膜转运蛋白活性"	"Enables the transfer of galactose from one side of a membrane to the other. D-galactose is widely distributed in combined form in plants, animals and microorganisms as a constituent of oligo- and polysaccharides; it also occurs in galactolipids and as its glucoside in lactose and melibiose."	"YFL011W,YHR094C,YJL219W,YLR081W,YNL318C,YOL156W"
"GO:0005355"	"15"	"glucose transmembrane transporter activity"	"葡萄糖跨膜转运蛋白活性"	"Enables the transfer of the hexose monosaccharide glucose from one side of a membrane to the other."	"YDL245C,YDR342C,YDR343C,YDR345C,YEL069C,YFL011W,YHR092C,YHR094C,YHR096C,YJL214W,YJR158W,YLR081W,YMR011W,YNR072W,YOL156W"
"GO:0005363"	"2"	"maltose transmembrane transporter activity"	"麦芽糖跨膜转运蛋白活性"	"Enables the transfer of maltose from one side of a membrane to the other. Maltose is the disaccharide 4-O-alpha-D-glucopyranosyl-D-glucopyranose, an intermediate in the enzymatic breakdown of glycogen and starch."	"YDL247W,YJR160C"
"GO:0005364"	"1"	"maltose:proton symporter activity"	"麦芽糖：质子转运体活性"	"Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: maltose(out) + H+(out) = maltose(in) + H+(in)."	"YGR289C"
"GO:0005365"	"2"	"myo-inositol transmembrane transporter activity"	"肌醇跨膜转运蛋白活性"	"Enables the transfer of myo-inositol from one side of a membrane to the other. Myo-inositol is 1,2,3,4,5/4,6-cyclohexanehexol, a growth factor for animals and microorganisms."	"YDR497C,YOL103W"
"GO:0005366"	"4"	"myo-inositol:proton symporter activity"	"肌醇：质子转运体活性"	"Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: myo-inositol(out) + H+(out) = myo-inositol(in) + H+(in)."	"YDR387C,YDR497C,YFL040W,YOL103W"
"GO:0005371"	"2"	"tricarboxylate secondary active transmembrane transporter activity"	"三羧酸二级活性跨膜转运蛋白活性"	"Enables the transfer of tricarboxylate from one side of a membrane to the other, up its concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction and is driven by a chemiosmotic source of energy. Secondary active transporters include symporters and antiporters."	"YBR291C,YMR241W"
"GO:0005375"	"5"	"copper ion transmembrane transporter activity"	"铜离子跨膜转运蛋白活性"	"Enables the transfer of copper (Cu) ions from one side of a membrane to the other."	"YER053C,YHR175W,YLR411W,YMR319C,YPR124W"
"GO:0005381"	"7"	"iron ion transmembrane transporter activity"	"铁离子跨膜转运蛋白活性"	"Enables the transfer of iron (Fe) ions from one side of a membrane to the other."	"YBR207W,YER145C,YJL133W,YKR052C,YLR220W,YMR058W,YMR319C"
"GO:0005384"	"7"	"manganese ion transmembrane transporter activity"	"锰离子跨膜转运蛋白活性"	"Enables the transfer of manganese (Mn) ions from one side of a membrane to the other."	"YBR187W,YHR050W,YLR034C,YLR220W,YML123C,YOL122C,YOR079C"
"GO:0005385"	"9"	"zinc ion transmembrane transporter activity"	"锌离子跨膜转运蛋白活性"	"Enables the transfer of zinc (Zn) ions from one side of a membrane to the other."	"YDR205W,YGL255W,YIL023C,YKL175W,YLR130C,YMR243C,YNR039C,YOR079C,YOR316C"
"GO:0005388"	"2"	"P-type calcium transporter activity"	"P型钙转运蛋白活性"	"Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: ATP + H2O + Ca2+(in) = ADP + phosphate + Ca2+(out)."	"YGL006W,YGL167C"
"GO:0005427"	"1"	"proton-dependent oligopeptide secondary active transmembrane transporter activity"	"质子依赖性寡肽次级活性跨膜转运蛋白活性"	"Enables the transfer of a oligopeptide from one side of a membrane to the other, up its concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction and is driven by proton movement."	"YJL212C"
"GO:0005452"	"1"	"inorganic anion exchanger activity"	"无机阴离子交换活性"	"Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: inorganic anion A(out) + inorganic anion B(in) = inorganic anion A(in) + inorganic anion B(out)."	"YNL275W"
"GO:0005458"	"2"	"GDP-mannose transmembrane transporter activity"	"甘露糖跨膜转运蛋白活性"	"Enables the transfer of a GDP-mannose from one side of a membrane to the other. GDP-mannose is a substance composed of mannose in glycosidic linkage with guanosine diphosphate."	"YER039C,YGL225W"
"GO:0005459"	"1"	"UDP-galactose transmembrane transporter activity"	"UDP半乳糖跨膜转运蛋白活性"	"Enables the transfer of a UDP-galactose from one side of a membrane to the other. UDP-galactose is a substance composed of galactose in glycosidic linkage with uridine diphosphate."	"YPL244C"
"GO:0005460"	"1"	"UDP-glucose transmembrane transporter activity"	"UDP葡萄糖跨膜转运蛋白活性"	"Enables the transfer of a UDP-glucose from one side of a membrane to the other. UDP-glucose is a substance composed of glucose in glycosidic linkage with uridine diphosphate."	"YPL244C"
"GO:0005462"	"1"	"UDP-N-acetylglucosamine transmembrane transporter activity"	"UDP-N-乙酰氨基葡萄糖跨膜转运蛋白活性"	"Enables the transfer of a UDP-N-acetylglucosamine from one side of a membrane to the other. N-acetylglucosamine is a substance composed of N-acetylglucosamine, a common structural unit of oligosaccharides, in glycosidic linkage with uridine diphosphate."	"YEL004W"
"GO:0005469"	"1"	"succinate:fumarate antiporter activity"	"琥珀酸：富马酸逆向转运活性"	"Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: succinate(out) + fumarate(in) = succinate(in) + fumarate(out)."	"YJR095W"
"GO:0005471"	"5"	"ATP:ADP antiporter activity"	"ATP:ADP逆向转运蛋白活性"	"Catalysis of the reaction: ATP(out) + ADP(in) = ATP(in) + ADP(out)."	"YBL030C,YBR085W,YMR056C,YNL083W,YOR222W"
"GO:0005476"	"1"	"carnitine:acyl carnitine antiporter activity"	"肉碱：酰基肉碱逆向转运活性"	"Catalysis of the reaction: carnitine (mitochondrial) + acyl carnitine (cytoplasm) = carnitine (cytoplasm) + acyl carnitine (mitochondrial)."	"YOR100C"
"GO:0005477"	"1"	"pyruvate secondary active transmembrane transporter activity"	"丙酮酸二级活性跨膜转运蛋白活性"	"Enables the transfer of pyruvate from one side of a membrane to the other, up its concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction and is driven by a chemiosmotic source of energy. Secondary active transporters include symporters and antiporters."	"YIL006W"
"GO:0005483"	"1"	"soluble NSF attachment protein activity"	"可溶性NSF附着蛋白活性"	"Binding to both N-ethylmaleimide-sensitive fusion protein (NSF) and a cis-SNARE complex (i.e. a SNARE complex in which all proteins are associated with the same membrane) and increasing the ATPase activity of NSF, thereby allowing ATP hydrolysis by NSF to disassemble the cis-SNARE complex."	"YBL050W"
"GO:0005484"	"24"	"SNAP receptor activity"	"SNAP受体活性"	"Acting as a marker to identify a membrane and interacting selectively with one or more SNAREs on another membrane to mediate membrane fusion."	"YAL014C,YAL030W,YDR468C,YDR498C,YGL098W,YGL212W,YGR009C,YHL031C,YIL004C,YKL006C-A,YKL196C,YLR026C,YLR078C,YLR093C,YLR268W,YMR017W,YMR183C,YMR197C,YOL018C,YOR036W,YOR075W,YOR106W,YOR327C,YPL232W"
"GO:0005504"	"2"	"fatty acid binding"	"脂肪酸结合"	"Binding to a fatty acid, an aliphatic monocarboxylic acids liberated from naturally occurring fats and oils by hydrolysis."	"YGL205W,YJL079C"
"GO:0005506"	"20"	"iron ion binding"	"铁离子结合"	"Binding to an iron (Fe) ion."	"YBL071W-A,YDL010W,YDL171C,YDR091C,YDR297W,YDR402C,YER049W,YGL055W,YGL091C,YGR144W,YHR007C,YJR025C,YKL040C,YLL027W,YLR056W,YMR009W,YMR272C,YOR226C,YPL135W,YPR067W"
"GO:0005507"	"19"	"copper ion binding"	"铜离子结合"	"Binding to a copper (Cu) ion."	"Q0250,YBR024W,YBR037C,YBR295W,YDR270W,YDR506C,YFL041W,YGL166W,YHR053C,YHR055C,YJR104C,YKL137W,YLL009C,YLL018C-A,YMR021C,YMR038C,YMR058W,YPL132W,YPR008W"
"GO:0005509"	"27"	"calcium ion binding"	"钙离子结合"	"Binding to a calcium ion (Ca2+)."	"YAL048C,YAL058W,YBL047C,YBR001C,YBR053C,YBR109C,YDR001C,YDR373W,YGL167C,YGR058W,YGR100W,YGR217W,YHR204W,YIL140W,YIR006C,YJR131W,YKL056C,YKL190W,YLR057W,YLR250W,YNL083W,YNL084C,YNR021W,YOR257W,YPL048W,YPL268W,YPR188C"
"GO:0005515"	"95"	"protein binding"	"蛋白质结合"	"Binding to a protein."	"R0030W,R0040C,YAL058W,YBR057C,YBR109C,YBR172C,YBR290W,YCR077C,YDL006W,YDL059C,YDL065C,YDL115C,YDL147W,YDR009W,YDR059C,YDR092W,YDR152W,YDR159W,YDR328C,YDR329C,YDR335W,YDR484W,YDR518W,YEL012W,YER025W,YER095W,YGL049C,YGL106W,YGL123W,YGL207W,YGR002C,YGR133W,YGR162W,YGR173W,YGR188C,YGR239C,YHL007C,YHR023W,YHR034C,YHR156C,YHR160C,YIL005W,YJL092W,YJL194W,YJR086W,YJR125C,YKL022C,YKL062W,YKL079W,YKL186C,YKL203C,YKR020W,YKR071C,YKR078W,YLR025W,YLR095C,YLR119W,YLR212C,YLR229C,YLR332W,YML001W,YMR022W,YMR026C,YMR077C,YMR192W,YNL023C,YNL104C,YNL107W,YNL188W,YNL196C,YNL214W,YNL233W,YNL251C,YNR024W,YOL002C,YOL062C,YOL115W,YOR108W,YOR138C,YOR212W,YOR229W,YOR230W,YOR261C,YOR288C,YOR326W,YOR339C,YPL082C,YPL084W,YPL195W,YPR028W,YPR041W,YPR048W,YPR072W,YPR119W,YPR188C"
"GO:0005516"	"22"	"calmodulin binding"	"钙调素结合"	"Binding to calmodulin, a calcium-binding protein with many roles, both in the calcium-bound and calcium-free states."	"YAL029C,YBR169C,YDL229W,YDR356W,YDR388W,YFL004W,YFR014C,YGL158W,YGR167W,YJL012C,YKL171W,YLR113W,YLR248W,YLR433C,YML057W,YMR291W,YNR035C,YOL016C,YOR326W,YPL019C,YPL106C,YPL242C"
"GO:0005519"	"1"	"cytoskeletal regulatory protein binding"	"细胞骨架调节蛋白结合"	"Binding to a protein involved in modulating the reorganization of the cytoskeleton."	"YLR319C"
"GO:0005522"	"2"	"profilin binding"	"profilin绑定"	"Binding to profilin, an actin-binding protein that forms a complex with G-actin and prevents it from polymerizing to form F-actin."	"YIL159W,YNL271C"
"GO:0005524"	"601"	"ATP binding"	"ATP结合"	"Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."	"YAL005C,YAL017W,YAL019W,YAL026C,YAL029C,YAL038W,YAR015W,YAR018C,YAR019C,YBL009W,YBL016W,YBL022C,YBL023C,YBL039C,YBL063W,YBL068W,YBL075C,YBL076C,YBL080C,YBL088C,YBL099W,YBL105C,YBL111C,YBR020W,YBR025C,YBR028C,YBR041W,YBR044C,YBR059C,YBR073W,YBR080C,YBR084W,YBR087W,YBR094W,YBR097W,YBR114W,YBR121C,YBR136W,YBR142W,YBR160W,YBR169C,YBR186W,YBR202W,YBR208C,YBR218C,YBR222C,YBR227C,YBR237W,YBR245C,YBR274W,YBR295W,YCL004W,YCL024W,YCL030C,YCL040W,YCL047C,YCL050C,YCR008W,YCR011C,YCR012W,YCR024C,YCR036W,YCR073C,YCR091W,YCR092C,YDL007W,YDL017W,YDL025C,YDL028C,YDL029W,YDL031W,YDL033C,YDL045C,YDL079C,YDL084W,YDL100C,YDL101C,YDL108W,YDL126C,YDL143W,YDL154W,YDL159W,YDL160C,YDL164C,YDL166C,YDL185W,YDL214C,YDL229W,YDR004W,YDR009W,YDR011W,YDR017C,YDR020C,YDR021W,YDR023W,YDR037W,YDR038C,YDR040C,YDR054C,YDR059C,YDR061W,YDR076W,YDR091C,YDR092W,YDR093W,YDR097C,YDR122W,YDR127W,YDR135C,YDR173C,YDR177W,YDR188W,YDR190C,YDR194C,YDR196C,YDR208W,YDR212W,YDR226W,YDR236C,YDR243C,YDR247W,YDR248C,YDR258C,YDR268W,YDR270W,YDR283C,YDR291W,YDR300C,YDR315C,YDR332W,YDR334W,YDR341C,YDR375C,YDR390C,YDR394W,YDR406W,YDR454C,YDR466W,YDR477W,YDR490C,YDR502C,YDR507C,YDR516C,YDR523C,YDR530C,YDR531W,YDR534C,YDR545W,YEL012W,YEL029C,YEL030W,YEL031W,YEL032W,YEL041W,YEL052W,YEL061C,YEL077C,YER005W,YER013W,YER015W,YER017C,YER036C,YER047C,YER052C,YER055C,YER070W,YER087W,YER095W,YER099C,YER100W,YER103W,YER123W,YER129W,YER164W,YER166W,YER168C,YER170W,YER171W,YER172C,YER173W,YER176W,YER179W,YER183C,YER190W,YFL002C,YFL003C,YFL008W,YFL016C,YFL022C,YFL028C,YFL029C,YFL033C,YFL039C,YFL053W,YFL066C,YFR007W,YFR009W,YFR014C,YFR019W,YFR031C,YFR038W,YFR053C,YGL006W,YGL008C,YGL021W,YGL034C,YGL048C,YGL058W,YGL059W,YGL062W,YGL064C,YGL078C,YGL091C,YGL115W,YGL119W,YGL120C,YGL130W,YGL150C,YGL158W,YGL163C,YGL167C,YGL169W,YGL171W,YGL179C,YGL201C,YGL216W,YGL234W,YGL245W,YGL251C,YGL253W,YGR010W,YGR028W,YGR040W,YGR052W,YGR061C,YGR092W,YGR094W,YGR102C,YGR124W,YGR133W,YGR171C,YGR185C,YGR188C,YGR194C,YGR204W,YGR205W,YGR240C,YGR244C,YGR262C,YGR264C,YGR270W,YGR271W,YGR277C,YGR296W,YHL007C,YHL011C,YHL022C,YHL032C,YHL035C,YHL050C,YHR011W,YHR019C,YHR020W,YHR022C,YHR023W,YHR025W,YHR031C,YHR033W,YHR064C,YHR065C,YHR074W,YHR079C,YHR082C,YHR091C,YHR102W,YHR120W,YHR135C,YHR164C,YHR169W,YHR205W,YHR218W,YIL003W,YIL009W,YIL013C,YIL035C,YIL042C,YIL048W,YIL066C,YIL078W,YIL095W,YIL107C,YIL126W,YIL142W,YIL143C,YIL145C,YIL147C,YIL177C,YIR002C,YIR008C,YIR016W,YJL005W,YJL008C,YJL014W,YJL019W,YJL033W,YJL034W,YJL046W,YJL050W,YJL057C,YJL074C,YJL081C,YJL087C,YJL092W,YJL100W,YJL101C,YJL106W,YJL111W,YJL128C,YJL130C,YJL138C,YJL141C,YJL155C,YJL164C,YJL165C,YJL187C,YJL194W,YJL225C,YJR010W,YJR035W,YJR045C,YJR049C,YJR057W,YJR059W,YJR064W,YJR065C,YJR066W,YJR068W,YJR103W,YJR105W,YJR109C,YJR121W,YKL001C,YKL017C,YKL024C,YKL025C,YKL048C,YKL067W,YKL073W,YKL078W,YKL079W,YKL080W,YKL086W,YKL101W,YKL110C,YKL116C,YKL126W,YKL129C,YKL132C,YKL139W,YKL145W,YKL151C,YKL161C,YKL166C,YKL168C,YKL171W,YKL181W,YKL188C,YKL194C,YKL197C,YKL198C,YKL203C,YKL204W,YKL209C,YKL210W,YKL215C,YKL218C,YKR002W,YKR024C,YKR054C,YKR059W,YKR086W,YKR097W,YKR103W,YKR104W,YLL008W,YLL015W,YLL018C,YLL019C,YLL024C,YLL026W,YLL034C,YLL035W,YLL048C,YLL066C,YLL067C,YLR032W,YLR035C,YLR036C,YLR060W,YLR086W,YLR096W,YLR106C,YLR113W,YLR133W,YLR143W,YLR153C,YLR180W,YLR188W,YLR215C,YLR240W,YLR247C,YLR248W,YLR249W,YLR259C,YLR260W,YLR274W,YLR276C,YLR305C,YLR306W,YLR345W,YLR361C,YLR362W,YLR369W,YLR382C,YLR383W,YLR396C,YLR397C,YLR398C,YLR410W,YLR419W,YLR430W,YLR446W,YLR466W,YLR467W,YML061C,YML065W,YML070W,YML093W,YML133C,YMR001C,YMR078C,YMR080C,YMR089C,YMR104C,YMR106C,YMR109W,YMR113W,YMR128W,YMR139W,YMR162C,YMR167W,YMR186W,YMR190C,YMR205C,YMR207C,YMR208W,YMR216C,YMR217W,YMR220W,YMR246W,YMR284W,YMR290C,YMR291W,YMR293C,YMR301C,YNL014W,YNL020C,YNL040W,YNL073W,YNL082W,YNL088W,YNL112W,YNL129W,YNL132W,YNL154C,YNL161W,YNL183C,YNL207W,YNL209W,YNL218W,YNL247W,YNL250W,YNL256W,YNL261W,YNL267W,YNL290W,YNL298W,YNL307C,YNL329C,YNL339C,YNR011C,YNR012W,YNR027W,YNR031C,YNR038W,YNR043W,YNR047W,YNR057C,YNR070W,YOL016C,YOL033W,YOL034W,YOL045W,YOL049W,YOL058W,YOL061W,YOL075C,YOL090W,YOL094C,YOL095C,YOL097C,YOL100W,YOL113W,YOL128C,YOL136C,YOR005C,YOR011W,YOR020C,YOR046C,YOR061W,YOR117W,YOR119C,YOR128C,YOR141C,YOR143C,YOR153W,YOR155C,YOR168W,YOR171C,YOR191W,YOR204W,YOR217W,YOR231W,YOR233W,YOR241W,YOR250C,YOR259C,YOR267C,YOR274W,YOR290C,YOR291W,YOR303W,YOR304W,YOR317W,YOR326W,YOR328W,YOR335C,YOR339C,YOR347C,YOR351C,YOR396W,YPL003W,YPL008W,YPL026C,YPL029W,YPL031C,YPL036W,YPL040C,YPL042C,YPL058C,YPL074W,YPL082C,YPL104W,YPL106C,YPL119C,YPL140C,YPL141C,YPL147W,YPL150W,YPL153C,YPL155C,YPL160W,YPL188W,YPL203W,YPL204W,YPL209C,YPL214C,YPL217C,YPL222W,YPL226W,YPL235W,YPL236C,YPL240C,YPL258C,YPL270W,YPL283C,YPR019W,YPR024W,YPR033C,YPR035W,YPR047W,YPR054W,YPR066W,YPR081C,YPR106W,YPR111W,YPR141C,YPR145W,YPR161C,YPR173C,YPR204W"
"GO:0005525"	"102"	"GTP binding"	"GTP结合"	"Binding to GTP, guanosine triphosphate."	"YAL035W,YAL036C,YAL048C,YBL033C,YBR025C,YBR118W,YBR164C,YBR179C,YBR264C,YCR002C,YCR027C,YDL055C,YDL060W,YDL137W,YDL192W,YDL225W,YDR172W,YDR218C,YDR292C,YDR336W,YDR385W,YER006W,YER020W,YER025W,YER031C,YER170W,YFL005W,YFL037W,YFL038C,YGL210W,YGR024C,YGR059W,YGR152C,YGR163W,YGR173W,YGR210C,YGR267C,YHL014C,YHR005C,YHR022C,YHR107C,YHR128W,YHR168W,YIL118W,YJL102W,YJL194W,YJR007W,YJR076C,YJR092W,YKL154W,YKL173W,YKR001C,YKR014C,YKR055W,YKR084C,YLL001W,YLR069C,YLR212C,YLR229C,YLR243W,YLR262C,YLR289W,YLR293C,YLR314C,YML001W,YML064C,YML085C,YML121W,YML124C,YMR023C,YMR097C,YMR138W,YNL090W,YNL093W,YNL098C,YNL163C,YNL180C,YNL220W,YNL304W,YNR029C,YNR053C,YOL023W,YOR076C,YOR089C,YOR094W,YOR101W,YOR133W,YOR165W,YOR185C,YOR187W,YOR205C,YOR211C,YOR262W,YPL051W,YPL093W,YPL217C,YPL218W,YPL237W,YPR041W,YPR080W,YPR088C,YPR165W"
"GO:0005527"	"3"	"macrolide binding"	"大环内酯结合"	"Binding to a macrolide, any of a large group of structurally related antibiotics produced by Streptomyces species."	"YLR449W,YML074C,YNL135C"
"GO:0005528"	"1"	"FK506 binding"	"FK506结合"	"Binding to a 23-membered macrolide lactone FK506."	"YDR519W"
